Date_time|Bet|Win|Winning_text|Cards_played|Potential_win|Potential_winning_text|Ten_cards
02/11/2022, 21:04:47|5|5|Pair King's|['clubs_4', 'clubs_2', 'clubs_3', 'spades_king', 'diamonds_king']|30|Flush|['clubs_4', 'clubs_2', 'clubs_3', 'hearts_10', 'spades_7', 'spades_king', 'diamonds_king', 'clubs_king', 'hearts_9', 'clubs_8']
02/11/2022, 21:04:53|5|0||['hearts_6', 'spades_4', 'clubs_ace', 'clubs_king', 'spades_2']|20|Straight|['hearts_10', 'spades_6', 'diamonds_4', 'clubs_king', 'diamonds_7', 'hearts_6', 'spades_4', 'clubs_ace', 'spades_2', 'spades_3']
02/11/2022, 21:05:01|5|0||['clubs_king', 'diamonds_7', 'clubs_ace', 'spades_queen', 'hearts_8']|20|Straight|['spades_6', 'diamonds_9', 'clubs_ace', 'clubs_3', 'hearts_10', 'clubs_king', 'diamonds_7', 'spades_queen', 'hearts_8', 'diamonds_king']
02/11/2022, 21:05:08|5|5|Pair King's|['spades_7', 'hearts_king', 'diamonds_king', 'clubs_5', 'hearts_queen']|20|Straight|['spades_6', 'hearts_king', 'diamonds_7', 'spades_5', 'clubs_8', 'spades_7', 'diamonds_king', 'clubs_5', 'hearts_queen', 'diamonds_6']
02/11/2022, 21:05:18|5|5|Pair King's|['clubs_king', 'hearts_6', 'hearts_ace', 'diamonds_3', 'spades_king']|20|Straight|['clubs_king', 'hearts_9', 'hearts_ace', 'diamonds_6', 'hearts_7', 'hearts_6', 'diamonds_3', 'spades_king', 'clubs_2', 'clubs_5']
02/11/2022, 21:05:27|5|15|Three of a kind|['hearts_9', 'hearts_queen', 'clubs_queen', 'diamonds_8', 'spades_queen']|20|Straight|['diamonds_6', 'hearts_jack', 'clubs_queen', 'clubs_4', 'spades_queen', 'hearts_9', 'hearts_queen', 'diamonds_8', 'diamonds_5', 'diamonds_2']
02/11/2022, 21:05:36|5|10|Two pair|['diamonds_5', 'clubs_7', 'hearts_ace', 'diamonds_7', 'spades_ace']|45|Full house|['clubs_9', 'clubs_7', 'hearts_ace', 'diamonds_7', 'spades_ace', 'diamonds_5', 'hearts_9', 'spades_9', 'spades_2', 'clubs_8']
02/11/2022, 21:05:44|5|5|Pair Queen's|['diamonds_jack', 'spades_4', 'spades_queen', 'diamonds_7', 'clubs_queen']|10|Two pair|['diamonds_jack', 'spades_7', 'clubs_4', 'diamonds_9', 'clubs_queen', 'spades_4', 'spades_queen', 'diamonds_7', 'hearts_3', 'clubs_king']
02/11/2022, 21:05:52|5|15|Three of a kind|['clubs_7', 'spades_jack', 'spades_7', 'diamonds_10', 'diamonds_7']|45|Full house|['clubs_7', 'clubs_3', 'spades_7', 'clubs_10', 'diamonds_7', 'spades_jack', 'diamonds_10', 'diamonds_2', 'spades_5', 'diamonds_9']
02/11/2022, 21:06:04|5|0||['diamonds_10', 'spades_10', 'clubs_3', 'spades_7', 'clubs_9']|20|Straight|['diamonds_10', 'spades_10', 'hearts_8', 'diamonds_2', 'diamonds_ace', 'clubs_3', 'spades_7', 'clubs_9', 'clubs_king', 'spades_jack']
02/11/2022, 21:06:12|5|5|Pair Queen's|['spades_10', 'clubs_7', 'spades_ace', 'spades_queen', 'hearts_queen']|10|Two pair|['hearts_7', 'diamonds_6', 'hearts_8', 'spades_queen', 'diamonds_10', 'spades_10', 'clubs_7', 'spades_ace', 'hearts_queen', 'spades_5']
02/11/2022, 21:06:20|5|0||['hearts_7', 'diamonds_king', 'spades_10', 'diamonds_2', 'spades_ace']|20|Straight|['clubs_7', 'clubs_6', 'spades_8', 'clubs_2', 'spades_ace', 'hearts_7', 'diamonds_king', 'spades_10', 'diamonds_2', 'diamonds_9']
02/11/2022, 21:06:27|5|5|Pair Ace's|['hearts_6', 'diamonds_king', 'clubs_ace', 'spades_ace', 'spades_4']|20|Straight|['hearts_5', 'diamonds_king', 'clubs_ace', 'spades_8', 'clubs_3', 'hearts_6', 'spades_ace', 'spades_4', 'diamonds_10', 'hearts_king']
02/11/2022, 21:06:37|5|0||['spades_king', 'diamonds_queen', 'spades_4', 'spades_8', 'spades_10']|30|Flush|['spades_king', 'diamonds_9', 'spades_4', 'spades_8', 'spades_10', 'diamonds_queen', 'clubs_6', 'hearts_2', 'spades_2', 'hearts_jack']
02/11/2022, 21:06:45|5|15|Three of a kind|['hearts_6', 'clubs_ace', 'diamonds_6', 'spades_6', 'spades_10']|45|Full house|['spades_3', 'hearts_7', 'diamonds_6', 'spades_6', 'diamonds_ace', 'hearts_6', 'clubs_ace', 'spades_10', 'hearts_4', 'hearts_2']
02/11/2022, 21:06:55|5|0||['clubs_2', 'spades_5', 'clubs_jack', 'clubs_9', 'diamonds_2']|10|Two pair|['clubs_2', 'clubs_5', 'clubs_jack', 'hearts_3', 'diamonds_2', 'spades_5', 'clubs_9', 'diamonds_ace', 'hearts_9', 'spades_3']
02/11/2022, 21:07:04|5|0||['spades_ace', 'clubs_4', 'spades_queen', 'hearts_king', 'diamonds_10']|20|Straight|['clubs_6', 'hearts_10', 'spades_queen', 'diamonds_9', 'spades_5', 'spades_ace', 'clubs_4', 'hearts_king', 'diamonds_10', 'hearts_9']
02/11/2022, 21:07:13|5|0||['hearts_6', 'clubs_king', 'clubs_jack', 'clubs_10', 'spades_queen']|20|Straight|['hearts_8', 'clubs_king', 'clubs_jack', 'clubs_10', 'diamonds_ace', 'hearts_6', 'spades_queen', 'diamonds_3', 'spades_3', 'diamonds_queen']
02/11/2022, 21:07:23|5|10|Two pair|['hearts_ace', 'diamonds_ace', 'hearts_jack', 'clubs_jack', 'spades_king']|10|Two pair|['hearts_6', 'diamonds_ace', 'hearts_jack', 'diamonds_5', 'clubs_8', 'hearts_ace', 'clubs_jack', 'spades_king', 'clubs_5', 'spades_10']
02/11/2022, 21:07:32|5|5|Pair Queen's|['spades_queen', 'hearts_7', 'clubs_2', 'clubs_4', 'diamonds_queen']|10|Two pair|['spades_queen', 'spades_7', 'spades_jack', 'hearts_2', 'diamonds_queen', 'hearts_7', 'clubs_2', 'clubs_4', 'diamonds_6', 'hearts_10']
02/11/2022, 21:07:39|5|20|Straight|['hearts_10', 'diamonds_queen', 'clubs_jack', 'clubs_ace', 'hearts_king']|20|Straight|['hearts_4', 'diamonds_queen', 'clubs_jack', 'diamonds_5', 'diamonds_3', 'hearts_10', 'clubs_ace', 'hearts_king', 'spades_7', 'hearts_5']
